Unnamed: 0,favorite_count,full_text,clean_text,sentiment
759.0,0,@vanillaberrys Naik motor. Jarak kantor cuma 13KM. Bayar parkir resmi aja 7500. Bekal dari rumah. Tidak rokok. Bensin shell 85k buat seminggu.,vanillaberrys naik motor jarak kantor cuma km bayar parkir resmi aja bekal dari rumah tidak rokok bensin shell k buat seminggu,neutral
1178.0,0,@silahkanjalan Sekitaran Depok. Patokannya dari website Bquik dan liat di pom bensin Shell langsung tadi,silahkanjalan sekitaran depok patokannya dari website bquik dan liat di pom bensin shell langsung tadi,neutral
1306.0,0,@BNI Selamat pagi...tadi saya mau isi bensin pakai tapcash di SPBU Shell gunung Sahari tidak bisa. Apakah tapcash tidak bisa dipakai disemua SPBU. Terimakasih,bni selamat pagitadi saya mau isi bensin pakai tapcash di spbu shell gunung sahari tidak bisa apakah tapcash tidak bisa dipakai disemua spbu terimakasih,neutral
1373.0,3,@LambeResing Kalo budget masuk akal yaitu Ferrari tapi berwujud diecast dari pom bensin Shell https://t.co/kvijVyvo8d,lamberesing kalo budget masuk akal yaitu ferrari tapi berwujud diecast dari pom bensin shell,neutral
1403.0,0,Progress rumahku. Selain ruang tv sekarang udah punya taman kamar tidur dan baru punya kamar mandi. Alhamdulillah udah ga numpang boker dan mandi di pom bensin Shell ️ #adorablehome https://t.co/eBcEdb3qvB,progress rumahku selain ruang tv sekarang udah punya taman kamar tidur dan baru punya kamar mandi alhamdulillah udah ga numpang boker dan mandi di pom bensin shell ️ adorablehome,neutral
1411.0,2,Saya curiga suaminya bahan bakar utamanya bensin Shell 95 Ron nder,saya curiga suaminya bahan bakar utamanya bensin shell ron nder,neutral
1433.0,0,@MasMasBiassaa @tyaaassh Ngomong e bonusan isi bensin shell paman,masmasbiassaa tyaaassh ngomong e bonusan isi bensin shell paman,neutral
1448.0,0,Sulit menghentikan skrg pengawasan yg ketat wajib dilakukan kecuali dari awal perijinan msh proses bisa dihentikan. evaluasi. Pemerintah dlm hal permit mayan ketat prosesnya sy pernah mengurus permit SPBU Shell dr kementrian ESDM ke provinsi Sdh kesana kemari drop PO ruwet,sulit menghentikan skrg pengawasan yg ketat wajib dilakukan kecuali dari awal perijinan msh proses bisa dihentikan evaluasi pemerintah dlm hal permit mayan ketat prosesnya sy pernah mengurus permit spbu shell dr kementrian esdm ke provinsi sdh kesana kemari drop po ruwet,neutral
1468.0,1,@Bedbal12 Hai Kak. Benar ya perihal bus stop tersebut sekitar SPBU Shell Sentul City Bogor lebih lengkapnya bisa download aplikasi TJ: Transjakarta di Playstore/Appstore untuk mengetauhi informasi terkait operasional Layanan Transjakarta ya Kak. Terima kasih ^NR,bedbal hai kak benar ya perihal bus stop tersebut sekitar spbu shell sentul city bogor lebih lengkapnya bisa download aplikasi tj transjakarta di playstoreappstore untuk mengetauhi informasi terkait operasional layanan transjakarta ya kak terima kasih nr,neutral
1493.0,0,@TMCPoldaMetro @thecatguy279 Kan dia emang udah bilang semenjak separator busway nya diperpanjang sampe depan Pom Bensin Shell . Jadi bottle neck dan macet! Yg dia mau itu solusi lain. Bukan info yang udah dia tau ,tmcpoldametro thecatguy kan dia emang udah bilang semenjak separator busway nya diperpanjang sampe depan pom bensin shell jadi bottle neck dan macet yg dia mau itu solusi lain bukan info yang udah dia tau,neutral
1497.0,0,@TMCPoldaMetro ini macet di bawah underpass PIM ini selalu terjadi pagi siang malem semenjak separator busway nya diperpanjang sampe depan Pom Bensin Shell . Jadi bottle neck dan macet! Keren banget! https://t.co/aUAaK8uune,tmcpoldametro ini macet di bawah underpass pim ini selalu terjadi pagi siang malem semenjak separator busway nya diperpanjang sampe depan pom bensin shell jadi bottle neck dan macet keren banget,neutral
1521.0,0,lelah kalah mulu Sir Lewis Hamilton memutuskan jadi kasir di SPBU Shell. https://t.co/502XO7qujL,lelah kalah mulu sir lewis hamilton memutuskan jadi kasir di spbu shell,neutral
1650.0,0,kopken spbu shell dkt ruma w bukan?,kopken spbu shell dkt ruma w bukan,neutral
1669.0,0,Profil Citadel Pacific dan Sefas Group Pemilik Baru SPBU Shell https://t.co/bJ4NlaQC1M,profil citadel pacific dan sefas group pemilik baru spbu shell,neutral
1676.0,0,Resmi Ganti Pemilik Ini Harga BBM Terbaru di SPBU Shell per 2 Juni https://t.co/SPSVRMNK4d,resmi ganti pemilik ini harga bbm terbaru di spbu shell per juni,neutral
1781.0,0,Harga Terbaru BBM di SPBU Shell BP dan Vivo per 1 Juni 2025 Lihat selengkapnya disini https://t.co/VF5hD72Fi7 https://t.co/fQdHt9kbPp,harga terbaru bbm di spbu shell bp dan vivo per juni lihat selengkapnya disini,neutral
1821.0,0,Spbu shell di sby yang buka 24 jam dmn?,spbu shell di sby yang buka jam dmn,neutral
1833.0,0,Lumayan sakit lagi ngebengkel abangnya nyedot bensin shell gw sebotol full buat cuci sparepart,lumayan sakit lagi ngebengkel abangnya nyedot bensin shell gw sebotol full buat cuci sparepart,neutral
1843.0,0,Pick Up/COD only sekitar - Taman Senja Ammaia Ecoforest Tangerang - Flavor Bliss Suvarna Sutera (SPBU Shell Suvarna Sutera) Tangerang - Indomaret Fresh Telaga Bestari Tangerang Diluar lokasi diatas ada tambahan ongkos dan tergantung lokasinya. Serius buyer DM atau WA saja,pick upcod only sekitar taman senja ammaia ecoforest tangerang flavor bliss suvarna sutera spbu shell suvarna sutera tangerang indomaret fresh telaga bestari tangerang diluar lokasi diatas ada tambahan ongkos dan tergantung lokasinya serius buyer dm atau wa saja,neutral
1909.0,0,@bbritspearrs kopi nya pom bensin Shell,bbritspearrs kopi nya pom bensin shell,neutral
1940.0,1,@ifbeingreal @qrivasi palalu kek logo pom bensin shell,ifbeingreal qrivasi palalu kek logo pom bensin shell,neutral
1975.0,0,@rasjawa Dan dari dulu juga bukan 100% dipegang shell saham SPBU Shell,rasjawa dan dari dulu juga bukan dipegang shell saham spbu shell,neutral
2066.0,0,@sbyfess Lek aku naik teko sumatera/ halte yg dkt pom Shell/yg ijo lupa kalo sumatera naik Wira Wiri nanti bs ke kota lama kalo yg halte jln pemuda naik SBY bus,sbyfess lek aku naik teko sumatera halte yg dkt pom shellyg ijo lupa kalo sumatera naik wira wiri nanti bs ke kota lama kalo yg halte jln pemuda naik sby bus,neutral
2079.0,0, Kegiatan operasional bisnis SPBU Shell akan tetap berlangsung seperti biasa. Setelah proses pengalihan kepemilikan ini selesai merek Shell akan tetap berada di Indonesia. https://t.co/iAnqkK2I3s,kegiatan operasional bisnis spbu shell akan tetap berlangsung seperti biasa setelah proses pengalihan kepemilikan ini selesai merek shell akan tetap berada di indonesia,neutral
2115.0,0,Shell jual SPBU tapi bukan berarti cabut cuma takeover bisnis. Ini kayak kamu jual warung tapi tetap nitipin brand dan resep biar makin laku! Di Indonesia main SPBU itu keras. Yang paling lincah &amp; lokal biasanya paling kuat. SPBU Shell diambil alih perusahaan patungan https://t.co/4PxBiNB6A9,shell jual spbu tapi bukan berarti cabut cuma takeover bisnis ini kayak kamu jual warung tapi tetap nitipin brand dan resep biar makin laku di indonesia main spbu itu keras yang paling lincah amp lokal biasanya paling kuat spbu shell diambil alih perusahaan patungan,neutral
2142.0,0,@e100ss Jln. Kalijudan samping SPBU Shell tiap haru MACET karena ada aktifitas bongkar LPG dan air mineral https://t.co/ZGZuEazYX4,ess jln kalijudan samping spbu shell tiap haru macet karena ada aktifitas bongkar lpg dan air mineral,neutral
2158.0,0,@fabianinayodhya @BuswayFansC andai sampai Joglo ujung rute bisa di putaran dekat SPBU Shell Joglo raya yg juga tidak jauh dari perempatan jl Joglo Raya- jl Meruya Selatan hehe tp kayaknya lbh rekomendasi via GT tol Meruya sih spy lbh cepat biar targetnya lebih spesifik (warga joglo meruya kembangan sel),fabianinayodhya buswayfansc andai sampai joglo ujung rute bisa di putaran dekat spbu shell joglo raya yg juga tidak jauh dari perempatan jl joglo raya jl meruya selatan hehe tp kayaknya lbh rekomendasi via gt tol meruya sih spy lbh cepat biar targetnya lebih spesifik warga joglo meruya kembangan sel,neutral
2159.0,2,Siapa Citadel Pacific dan Sefas Group yang Akuisisi SPBU Shell? https://t.co/WYSP1lMEYw,siapa citadel pacific dan sefas group yang akuisisi spbu shell,neutral
2164.0,0,Shell juga menegaskan tidak akan ada penutupan SPBU sebagai dampak dari pengalihan kepemilikan. Seluruh tim pelayanan dan kegiatan operasional di jaringan SPBU Shell akan tetap berlangsung seperti biasa.,shell juga menegaskan tidak akan ada penutupan spbu sebagai dampak dari pengalihan kepemilikan seluruh tim pelayanan dan kegiatan operasional di jaringan spbu shell akan tetap berlangsung seperti biasa,neutral
2165.0,0,Bisnis SPBU Shell akan dialihkan ke perusahaan patungan baru antara Citadel Pacific Limited dan Sefas Group.,bisnis spbu shell akan dialihkan ke perusahaan patungan baru antara citadel pacific limited dan sefas group,neutral
2187.0,0,@ridwanhr inituh udah secara global gk si pas cari beritanya udah hampir semua spbu shell dibeli sama citadel,ridwanhr inituh udah secara global gk si pas cari beritanya udah hampir semua spbu shell dibeli sama citadel,neutral
2189.0,9,PT Shell Indonesia mengumumkan bahwa induk usahanya Shell plc resmi menyetujui pengalihan kepemilikan seluruh SPBU Shell di Indonesia. ~TA #Shell #SPBU https://t.co/KPuSlTImst,pt shell indonesia mengumumkan bahwa induk usahanya shell plc resmi menyetujui pengalihan kepemilikan seluruh spbu shell di indonesia ta shell spbu,neutral
2196.0,0,Profil Citadel Pacific dan Sefas Group Pemilik Baru SPBU Shell Indonesia #shell https://t.co/rjSd4veEdW,profil citadel pacific dan sefas group pemilik baru spbu shell indonesia shell,neutral
2206.0,0,@PetraisMe @NiniN_5399_1399 @blank0429 @LexWu_13 Tidak ada bukti bahwa Citadel Pacific memiliki janji politik dalam akuisisi SPBU Shell di Indonesia. Kesepakatan ini tampaknya murni komersial dengan Citadel dan Sefas Group berencana mempertahankan operasi Shell termasuk merek dan pasokan bahan bakar. Tidak ada indikasi,petraisme ninin blank lexwu tidak ada bukti bahwa citadel pacific memiliki janji politik dalam akuisisi spbu shell di indonesia kesepakatan ini tampaknya murni komersial dengan citadel dan sefas group berencana mempertahankan operasi shell termasuk merek dan pasokan bahan bakar tidak ada indikasi,neutral
2215.0,0,Terungkap! Ini Sosok di Balik Sefas Group yang Caplok Semua SPBU Shell di RI https://t.co/CStEjXI4Rx #shell #ri #bisnis #ekonomi https://t.co/busKCveLuD,terungkap ini sosok di balik sefas group yang caplok semua spbu shell di ri shell ri bisnis ekonomi,neutral
2250.0,0,@atharov @LexWu_13 Maaf informasi tentang komisaris joint venture antara Citadel Pacific Limited dan Sefas Group yang mengakuisisi SPBU Shell di Indonesia tidak tersedia secara publik. Begitu pula dengan afiliasi politiknya tidak ada data kredibel yang menyebutkan keterkaitan politik spesifik.,atharov lexwu maaf informasi tentang komisaris joint venture antara citadel pacific limited dan sefas group yang mengakuisisi spbu shell di indonesia tidak tersedia secara publik begitu pula dengan afiliasi politiknya tidak ada data kredibel yang menyebutkan keterkaitan politik spesifik,neutral
2261.0,0,@suheiril40 Lah yg beli kan perusahaan Filipina dan emg bisnisnya beli spbu shell juga sih,suheiril lah yg beli kan perusahaan filipina dan emg bisnisnya beli spbu shell juga sih,neutral
2302.0,4, RESMI! SPBU Shell Dijual 200+ SPBU Kini Diambil Alih Perusahaan Asing! Kabar besar datang dari sektor energi nasional lebih dari 200 SPBU Shell di Indonesia resmi berpindah tangan ke perusahaan asing! Selengkapnya di https://t.co/ywEYHqkEf5 https://t.co/veTDekVoQI,resmi spbu shell dijual spbu kini diambil alih perusahaan asing kabar besar datang dari sektor energi nasional lebih dari spbu shell di indonesia resmi berpindah tangan ke perusahaan asing selengkapnya di,neutral
2325.0,0,@3D1_14 @bahlillahadalia Maaf saya tidak bisa menanggapi pertanyaan tentang foto Menteri Investasi yang diedit karena ini bersifat pribadi dan tidak terkait fakta yang bisa diverifikasi. Namun terkait penjualan SPBU Shell di Indonesia yang mungkin memicu postingan tersebut ini adalah langkah,d bahlillahadalia maaf saya tidak bisa menanggapi pertanyaan tentang foto menteri investasi yang diedit karena ini bersifat pribadi dan tidak terkait fakta yang bisa diverifikasi namun terkait penjualan spbu shell di indonesia yang mungkin memicu postingan tersebut ini adalah langkah,neutral
2353.0,0,@atharov @LexWu_13 @LexWu_13 Citadel Pacific Limited dimiliki oleh keluarga Delgado dari Filipina dan Ontario Teachers Pension Plan dari Kanada. Kepemilikan Sefas Group tidak diungkapkan secara publik kemungkinan perusahaan swasta. Informasi ini berdasarkan sumber terkait penjualan SPBU Shell,atharov lexwu lexwu citadel pacific limited dimiliki oleh keluarga delgado dari filipina dan ontario teachers pension plan dari kanada kepemilikan sefas group tidak diungkapkan secara publik kemungkinan perusahaan swasta informasi ini berdasarkan sumber terkait penjualan spbu shell,neutral
2355.0,0,Siapa Pemilik Sefas Group Perusahaan yang Membeli Seluruh SPBU Shell? Sumber: https://t.co/LE5uhlJSc4 https://t.co/Q34PrMMtgH Dibagikan melalui Aplikasi Google,siapa pemilik sefas group perusahaan yang membeli seluruh spbu shell sumber dibagikan melalui aplikasi google,neutral
2387.0,0,@bumb9111 @ridwanhr @ridwanhr Tidak ada bukti langsung keterlibatan konglomerat Indonesia dalam penjualan SPBU Shell. Transaksi melibatkan joint venture antara Citadel Pacific Limited (Filipina) dan Sefas Group (Indonesia). Keputusan ini sepertinya didorong oleh strategi global Shell bukan pengaruh,bumb ridwanhr ridwanhr tidak ada bukti langsung keterlibatan konglomerat indonesia dalam penjualan spbu shell transaksi melibatkan joint venture antara citadel pacific limited filipina dan sefas group indonesia keputusan ini sepertinya didorong oleh strategi global shell bukan pengaruh,neutral
2388.0,0,Pantesan kayak gak asing denger nama pihak yg beli SPBU Shell. Rupanya salah satu klien di kntr yg dulu (bukan gw yg ngerjain cm numpang lembur ). Emang usahanya dr dulu udah distributor oli sih. Kantornya di Cideng kayak bangunan tua gitu. Banyak duit jg ya ternyata.,pantesan kayak gak asing denger nama pihak yg beli spbu shell rupanya salah satu klien di kntr yg dulu bukan gw yg ngerjain cm numpang lembur emang usahanya dr dulu udah distributor oli sih kantornya di cideng kayak bangunan tua gitu banyak duit jg ya ternyata,neutral
2393.0,1,Mislead nih. Gua udh baca beritanya. Pom bensin shell bakal tetep ada ygy cuma beda kepemilikan aja ntar,mislead nih gua udh baca beritanya pom bensin shell bakal tetep ada ygy cuma beda kepemilikan aja ntar,neutral
2394.0,2,@jokowi_dedel @BosPurwa @jokowi_dedel Tidak itu bukan postingan saya. Saya Grok dibuat oleh xAI dan saya tidak memposting di X secara mandiri. Gambar yang Anda maksud sepertinya berasal dari pengguna lain mungkin sebagai sindiran terkait penjualan SPBU Shell di Indonesia. Saya bisa memberikan info,jokowidedel bospurwa jokowidedel tidak itu bukan postingan saya saya grok dibuat oleh xai dan saya tidak memposting di x secara mandiri gambar yang anda maksud sepertinya berasal dari pengguna lain mungkin sebagai sindiran terkait penjualan spbu shell di indonesia saya bisa memberikan info,neutral
2420.0,0,@ridwanhr Shell masih akan terus memasok dan menjual BBM-nya ke konsumen di Indonesia setelah pengalihan kepemilikan. SPBU Shell akan tetap hadir di Indonesia melalui perjanjian lisensi. 1.https://t.co/XmdqZbQ1Xx 2 https://t.co/jnYn1Dwq56,ridwanhr shell masih akan terus memasok dan menjual bbmnya ke konsumen di indonesia setelah pengalihan kepemilikan spbu shell akan tetap hadir di indonesia melalui perjanjian lisensi,neutral
2442.0,7,PT Shell Indonesia telah menyetujui pengalihan kepemilikan bisnis stasiun pengisian bahan bakar umum (SPBU) di Indonesia. Lalu siapa yang akan membeli bisnis SPBU Shell? &gt;&gt; https://t.co/5RVD6Sc3Ln #detikcom https://t.co/2cNMhYnp4Z,pt shell indonesia telah menyetujui pengalihan kepemilikan bisnis stasiun pengisian bahan bakar umum spbu di indonesia lalu siapa yang akan membeli bisnis spbu shell gtgt detikcom,neutral
2458.0,0,Merek Tetap Pemilik Berganti! Ini Sosok di Balik Akuisisi SPBU Shell oleh Sefas Group https://t.co/t6TVCjeYJq,merek tetap pemilik berganti ini sosok di balik akuisisi spbu shell oleh sefas group,neutral
2466.0,0,@Kesetkaki0 @ridwanhr Tidak penjualan SPBU Shell tidak secara langsung meningkatkan risiko pelumas palsu. Shell tetap memasok pelumas asli dan menggunakan teknologi anti-pemalsuan seperti QR code untuk verifikasi. Mitra joint venture Sefas Group berpengalaman sebagai distributor Shell menjaga,kesetkaki ridwanhr tidak penjualan spbu shell tidak secara langsung meningkatkan risiko pelumas palsu shell tetap memasok pelumas asli dan menggunakan teknologi antipemalsuan seperti qr code untuk verifikasi mitra joint venture sefas group berpengalaman sebagai distributor shell menjaga,neutral
2501.0,0,@raisa_enggres @bg_mush @wussyvoid__ @arddhe @ridwanhr Herman Soegeng dan Ricky Roesli adalah warga Indonesia. Mereka mendirikan Sefas Group perusahaan yang berbasis di Jakarta yang baru-baru ini mengakuisisi SPBU Shell di Indonesia. Keduanya menempuh pendidikan di Amerika Serikat dengan Herman lulus dari Oklahoma State University,raisaenggres bgmush ussyvoid arddhe ridwanhr herman soegeng dan ricky roesli adalah warga indonesia mereka mendirikan sefas group perusahaan yang berbasis di jakarta yang barubaru ini mengakuisisi spbu shell di indonesia keduanya menempuh pendidikan di amerika serikat dengan herman lulus dari oklahoma state university,neutral
