,favorite_count,full_text,quote_count,reply_count,retweet_count
151,26,@ridwanhr : ke shell yuk? ‍ : ngisi bensin? : engga beli kopi susu tuku.,0,5,0
152,0,@itsdonerama @CNNIndonesia Untuk orang-orang yg biasa pake Pertamax setelah pindah ke Shell sy yakin mereka akan bertahan di Shell. Di SPBU Shell tempat sy isi bensin masih rame bbrp kali mendapati tutup SPBUnya Krn stocknya habis. Tp kalau yg biasanya pertalite ya akan kembali ke pertalite.,0,0,0
153,0,@qingxisn tipe aku yang feromon bensin shell,0,0,0
154,0,Beli eceran karena lebih aman daripada Pertamina? LOH EMANG ITU BENSIN ECERAN BELI DARI MANA KALO PERTAMINA AJA UDAH PALING MURAH DI INDO? Yakali dia beli dari Shell dijual harga Pertalite Sumpah lucu banget bapaknya bisa-bisanya mikir kek gitu,0,0,0
155,0,@duhkuk @susukacangcung @ARSIPAJA Pertamax memang kualitasnya d bawah shell ngerasain sndr mesin batuk batuk kaya bensin yg d campur air,0,0,0
156,0,@Abet_424 bulan ini langsung skip kasih bensin shell ,0,0,0
157,2,@tanyarlfes Kasih tulisan bensin shell ,0,0,0
158,0,@tanyarlfes Jual bensin shell eceran di depan pom pertamina itu sesuatu banget.,0,0,0
159,2,@innovacommunity Diesel Shell kan emang CN-nya (kaya RON kalo di bensin) 51 kalo Dex 53. jadi yg setara sama Diesel Shell itu Dexlite,0,1,0
160,0,Sebagai tim yang selalu isi bensin motor full sangat mengapresiasi Shell karena ada button biar nominalnya bulet Tadi isi full hampir full nominal di 68 ribuan ‍ : mau di buletin aja mas? *pencet tombol jadi pas di 70 ribu W O W tidak round up ke atas Uhuk https://t.co/KeIPc96Lr8,0,1,0
161,0,ngisi bensin di shell mulus bgt ngegasnya,0,0,0
162,0,hidup gw jauh lebih indah setelah memutuskan hijrah dr pertamina ke shell beda harga ga seberapa tp kualitas kesehatan mental gw meningkat bgt WKWK abisnyaaa org spbu p word SELALU judes dan numpahin bensin (ga pernah merasa bersalah atau sekedar minta maaf) makan ati ew,0,0,0
163,1,@tanyarlfes pasti itu bensin eceran shell,0,0,0
164,1,andai saja pom bensin swasta masuk di balikpapan tanpa ada monopoli pihak yg dzolim pasti shell banyak diminati.,0,0,0
165,2,Buy one get one nih guys kopi super. Asalkan kalian beli bensin Shell dulu. Pas bayar jangan lupa minta stempel buy 1 get 1nya ke kasir. https://t.co/U5PR11vX8d,1,1,1
166,0,jangan lupa isi bensin dan beli oli di shell gusy &lt;3,0,0,0
167,0,si oon ini niatnya mau beli nasi uduk habis isi bensin malah beli kopi sebotol &lt;beli 1 gratis 1&gt; di shell ,0,0,0
168,2,balikpapan oh balikpapan kota minyak tp bensin pada kosong semua aktivitas dan pekerjaan jadi terganggu dan terbengkalai mungkin saatnya spbu asing masuk ke balikpapan ya shell vivo BP silahkan deh,0,0,0
169,0,Td mau bayar bensin pake qris ga bisa mulu. W coba pake debit eh kartunya gbs kepake. Yaudah w taro hp di kasirnya shell. W ke atm &amp; tarik tunai ga bs jg ternyata chipnya eror‍ Mmbuang rasa malu balik lg ke pom sambil minta wifi eh dkasih tnpa dijudesin. Thank u shell ,0,0,0
170,2,Wts Yamaha Aerox ABS 2019 Lokasi: Kota Bandung (buah batu) Plat nomer Samsat Kircon (kotamadya) Pemakaian apik Ban masih tebal Pajak panjang hidup Isi bensin selalu pakai ron 95 shell Service rutin Nawarin di 18.5jt Nego santai #zonauangᅠᅠᅠ https://t.co/opt1MTXevi,0,0,0
171,0,demen nih begini sama Shell. isi bensin tapi gak bawa cash tetap dilayani dan diarahkan ke loket dengan membawa struk barcode untuk QRIS.,0,0,0
172,0,@sbyfess Enggak ori beli di outlet resmi atau bengkel resmi kalo shell beli di pom bensin shell aja sekalian ganti gratis,0,0,0
173,0,Jl. Hasyim Ashari Cipondoh arah TangCity macet parah Krn ada bus mogok dekat pom bensin Shell...,0,0,0
174,0,@RickyKardjono Berarti sebenarnya harga bensin SHELL bisa sama bahkan lbh murah dr Pertamina ya @Shell @MyPertaminaID,0,0,0
175,0,@ahdaaan_ Cukuplah buat bensin (shell) sehari PP kerja.,0,0,0
176,0,Seminggu. 1. Bensin super shell 75rb 2. sisa 25rb keep di dompet untuk kejadian tak terduga 3. Makan Bontot di masakin istri terus 4. Kalau masih sisa sampek minggu depan di buat tambah isi bensin,0,0,0
177,0,@lvvonppw aku bawa truck bensin shell,0,0,0
178,0,kenapa sih ya gue gabisa isi bensin self service dan rata2 di jakarta semua begitu jadi saya beralih ke shell / vivo,0,0,0
179,0,Buat modal #ojol paling 3 harian buat bensin doang itu kalau pake pertalite kalau isi nya shell ya 2 hari,0,0,0
180,0,@pasifisstate Lha gua ketemu ngisi bensin di Shell sekalian ganti oli sayang ga ke foto ,0,0,0
181,1,Tiket masuk Rp. 10.000 &amp; Parkir Motor Rp. 5.000 Harga makanan disana gak terlalu mahal masih masuk akal. Indomie Rp. 12.000 kopi &amp; teh Rp. 5.000 Pake honda stylo PP habis bensin Rp. 130.000 (mix pertamax &amp; shell super). https://t.co/tjqmna7uFV,0,0,0
182,0,Motoran boncengan berdua sama temen. Berhenti di Indomaret buat jajan. Mau isi bensin ke Shell seberang... Selama nyeberang sampe masuk antrian aing ngeyapping sendiri. Sampe akhirnya nengok ke belakang gara-gara gak ada respon. Ternyata dibelakang ada Bapak-Bapak ngakak https://t.co/IhmJVddcQk,0,1,0
183,0,@lahh_kuyy aku bensin pake nya shell,0,1,0
184,0,@cutebberries Cobain pake Shell buat bersihin saluran bensin nya,0,1,0
185,1,@sbyfess Shell bukan e prasmanan? Bensin e milih dewe imbuh dewe kan,0,0,0
186,0,Ini kalo ga salah di pom bensin daerah Menteng terakhir ngisi bensin di sheel itu speachless ternyata shell se perfect itu mempekerjakan orang disabilitas udah gitu orangnya murah senyum dan ramah terhadap pengendara yang ngisi bensin,0,0,0
187,2,@sbyfess Shell super 92 nder lek biasa beli pertalite 30rb ke shell beli 40rb dpt bensin lbh byk dikit,0,0,0
188,7,@innovacommunity Pernah kena di SPBU plat merah kirain layanan gratis lap kaca mirip di Shell. Ya mau aja ya ujung nya digetok harga 400k. Isi bensin aja gak sampe segitu mahal ditawari produk scam.,0,1,1
189,1,@innovacommunity Lebi ke shell sekrng isi bensin slain bagus motor juga enteng tarikan yhh,0,0,0
190,0,gua pernah ketemu sama om ini pas isi bensin pagi pagi gua sempet mikir lama amat sii kerjanbya biasannya cepet ouhh ternyata cuma 1 tangannyaa omnya ramahh bngtt siii parah. ada di shell deket lrt ciliwung,0,0,0
191,0,@innovacommunity Ini yg saya suka dari Shell selain bensin nya yg awet,0,0,0
192,0,Gua tahu lagi lokasinya tapi Shell memang top sih pelayanan nya dan terjaga dengan kualitas bensin yang bagus. Memng gop dah shell,0,0,0
193,0,@innovacommunity jadi yakin isi bensin di Shell terus,0,0,0
194,0,shell juara si emang kemarin bgt keujanan tapi butuh bensin terus disodorin tissue dong karena liat tangan aku basah mau ambil dompet,0,0,0
195,51,Telyu! kalian merasa risih dan terganggu sama preman berkedok kang parkir gk sih? gw klo beli makan / jajan akhirnya di tempat yg agak jauhan / gk ada si akamsi itu daripada harus ngasih 2k x 3 x 30 hari bensin udh 3x isi full di Shell itu (1/2),3,11,1
196,1,@midnitecrush Jadi di shell bulan ini kalo isi bensin apapun itu struknya bisa dituker buat buy 1 get 1 kopi di shell select nanti bilang aja mau tuker sm b1g1 nanti dikasih cap di struk pembelian bensinnya sm kasir shellnya biar bisa tuker b1g1 kopi nya Aku jg baru beli kmrn https://t.co/eB86bHrFCy,0,1,0
197,0,beliau ini bukan ngisi bensin di shell tapi ngisi shell https://t.co/XEP0QW1LHT,0,0,0
198,0,@vercease ultahku udah lewat 2 minggu yang lalu tapi aku pengen jatah bensin unlimited boleh gak? Shell V-Power ya.,0,0,0
199,0,enaknya servis cvt di shell itu ga pake sedot bensin kan lumayan bgt yaa wkwkw https://t.co/YHyiavmPVa,0,0,0
200,0,Gak perlu mikir dua kali buat nikmatin keuntungannya! Karena kalau ada QRIS SUP3R PR0MO di Shell gini kan gak cuma bebas khawatir kehabisan bensin di jalan tapi juga jadi seneng gara-gara bisa dapet keuntungan~ Yuk isi bensin di Shell pakai QRIS SUP3R PR0MO sekarang! https://t.co/2q7MulSGj8,0,0,0
201,5, Guyss sender lg butuh bantuan isi survey nih. Ga sampai 2 menit fully anonymous. Syarat nya yang penting sering isi bensin bebas mau di Pertamina Shell dkk nya yaa. Thank you!!,0,7,1
202,0,asem ngisi pertamax 10k bensin iso ngisi full ndek shell malah diisi 70 karo mbak e ,0,0,0
203,2,@sakarchives Karang Mulya Meruya Kembangan arah McD Metro Permata Burger King itu banjirnya dalem. Macet parah dr arah Palem Ganda Asri 2 sampai komplek Dep. Keu arah sekolah Budi Luhur. Bintaro area Fortune District Graha Raya Gambaru Point Pomp Bensin Shell semua banjir selutut.,1,2,0
204,0,@sosmedkeras pls vario aku klo di gas suara mesin nya berisik mulu sebelumnya pernah gtu dan udah di servis aman. aku kan sempet ganti bensin ke shell nah pas ganti lagi ke sebelah (pas shell abis) mesin nya jadi berisik lagi pls jangan saranin servis ke ah*ss,0,3,0
205,1194,GRAHA RAYA ANCUR GES BANJIR TINGGI BET. DEPAN POM BENSIN SHELL SEPAHA LEWATIN BUNDERAN DIKIT ARAH GERBANG DEPAN UDAH SEPINGGANG. JANGAN LEWAT MARIH TANGS!! https://t.co/vA0538Lgwy,159,79,365
206,1,Mampir agen sembako beli rokok adek gw 1 slop. Beli bensin mobil di Shell. Tadi siang bayar upah tukang &amp; materialmya. Sehari aj abis duit banyak :( Padahal klo hidup gw sangat minimalis. Abis banyak bwt kakak adik &amp; ponakans https://t.co/xoxkPL3mq5,0,0,0
207,0,@worksfess Kalo lg ga ada kunjungan ya seminggu masuk cm sekali pp 70 km ~ 26.000 (motor bensin shell) Parkir gratis Jajannya yg mahal genepin jadi 100 dh Kalo ada visit (biasanya ke district 8) kali 2 karena makanannya mahal n pengen jajan + parkir per jam Ini motor ya,0,1,0
208,0,@elgiodose @nathanaeldose Berasa di pom bensin shell.,0,1,0
209,0,@onlypins_ Injektornya bang yg emg mesti ganti karena brebet di gas ndut ndutan. Bensin gua selalu pake shell v power oktan 95 atau mentok di super oktan 92.,0,2,0
210,2,@txtdaritax min apakah worth it? Starterpack pemuda yg terkadang masih minta gaji ortu senilai 12 juta/bulan: Bank: BCA dan BRI Bensin: Indomobil dan Shell Langganan internet: Biznet Asuransi: Reksadana PT Capital Asset Management Tag: @BudiBukanIntel @hammsqi https://t.co/sENAVwwtNG,0,1,2
211,0,@shitlicious makanya beli bensin di shell aja bang wkwk,0,0,0
212,0,bensin 50rb shell per 4 hari. 50/4 = 12.500rb 12.500 x 26 = 325.000 (soalnya liburnya cm hari minggu tgl merah masuk) seginilah.,0,0,0
213,0,EH LUCU BGTTT tadi ngisi bensin di shell terus gua nyeletuk bang barca menang TERNYATA ABANGNYA MEGANG MADRID... MANA KELIATAN BGT LESU... SEMANGAT YA BANG,0,1,0
214,0,Hadiah kopinya sudah diterima pas kelas terakhir tadi siang Terus tadi isi bensin di Shell dapet kupon gratis kopi Hari ini aku bahagia ‍️‍️‍️‍️ https://t.co/3ScsJ8j6OK,0,0,0
215,0,@joellelullaby @fwbhub_ Baru mau blg lampu merah sektor 7 ini yg ada hari2 ama pom bensin shell,0,0,0
216,3,Orang ngisi bensin nggak turun mesin ga dimatiin cuma terjadi di pertamina. Di shell ga ada yang kayak gitu.,0,1,0
217,4,@emyr_za1 @SelebtwitMobil Shell di surabaya sudah lama habis dieselnya... sekarang gantian bensin ron 95 yang habis sisa ron 92 doang,0,0,0
218,0,Sekarang kalau mau ngisi bensin BP/Shell ngantri bangeeeeet pret-amina aja deeeeh ,0,0,0
219,1,Habis isi bensin di Shell : ‍: Mbak jualan Yakult? (liat kresek yakult tergantung) : Ga itu td aku beli mas ‍: Ooh tak kira mbak jualan. (sambil memutar tutup tangki) : Lo mas gpp aku sj yg nutup ‍: Jgn mbak nt tangan sampean kena bensin : (jd pgn kasih yakult),0,1,0
220,0,Orang biasa: Nyari parkiran 🅿️ Si Privilege : Nyari spot favorite dong! Valet parking bayar Rp125.000 -? ‍️ Gak masalah! Bensin makin mahal? Jelas gak masalah! ️ Soalnya kan udah pakai BMW Maybank Kartu Kredit Bisa upgrade ke Shell V-Power tanpa harus nambah biaya https://t.co/G2ixH65vsl,0,0,0
221,0,Orang biasa: Nyari parkiran 🅿️ Si Privilege : Nyari spot favorite dong! Valet parking bayar Rp125.000 -? ‍️ Gak masalah! Bensin makin mahal? Jelas gak masalah! ️ Soalnya kan udah pakai BMW Maybank Kartu Kredit Bisa upgrade ke Shell V-Power tanpa harus nambah biaya https://t.co/I3uz171xk3,0,1,0
222,0,bensin shell awet juga ya gw dari suhat ke araya +6 km cuma satu bar doang turunnya,0,0,0
223,0,Orang biasa: Nyari parkiran 🅿️ Si Privilege : Nyari spot favorite dong! Valet parking bayar Rp125.000 -? ‍️ Gak masalah! Bensin makin mahal? Jelas gak masalah! ️ Soalnya kan udah pakai BMW Maybank Kartu Kredit Bisa upgrade ke Shell V-Power tanpa harus nambah biaya https://t.co/CMzoMJe0fE,0,0,0
224,0,Kalo abis isi bensin di shell jangan lupa beli kopi susu gula arennya juga 25k buy 1 get 1 enak pulaa cuss beli gaes REVELATIONS IN MOONLIGHT #MyGoldenBloodEP9 https://t.co/owKfD4HAhI,0,0,0
225,0,Isi bensin motor diisi dengan shell super lebih buat halus mesin motor,0,0,0
226,0, dia koasnya masih di bogor da PANTEQ PANTESAN AJA TRAGEDI POM BENSIN SHELL TERJADI ,0,1,0
227,0,Kenapa kalo beli shell vpower lebih irit bensin daripada beli shell super?,0,1,0
228,0,buset grand livina abis tune up trs isi bensin bp 92 jadi enak bgt tarikannya gimana kalo isi bp ultimate atau shell super makin gacor ni mobil di tol wkwkwk,0,0,0
229,76,Keluar kota dari Bandung ke Jakarta pulang pergi saldo e-toll minimal 300k-500k bensin full tank 540k Shell V Power. Kalau cuma ngandelin gaji umr dompetku udah pasti TBC (Tekanan Batin Cuan),0,32,10
230,0,Selain Pasti Pas juga ada Mulai dari Nol Lah yaiyalah anjir itu common sense bgt ya ngapain lu glorifikasi hal yang memang seharusnya dilakukan. Dr dl kl bukan terpaksa sudah pasti ga beli bensin pertamina bener aja banyak bobroknta. SHELL all the way!,0,0,0
231,0,@raniiiputrii ak pernah abis bayar bensin di kasir shell trus mba2 nya parfum nya enak bgt pas abis bayar aku beranikan diri nanya mba pake parfum apa mba? wangi nya enak hehe mba nya cuma ketawa aja ga kasih tau apa,0,0,0
232,1,@hhhaum @suqgho Nitip yaaa kalau berdua mau jalan isi bensin di Shell aku bagian nontonin kalian berdua isi bensin ajah. :3,0,0,0
233,0,@dumpsnabb Kata dia emang enak cuman aku gapernah nyoba karna setiap mampir shell aku selalu nolak karna pasti dibeliin bensin njir,0,1,0
234,1,@suqgho @huexieng aku isi bensinnya di shell awokawoakwok hidup shell!! &gt;__&lt; abang harus cobain juga isi bensin di shell (bukan BA),0,1,0
235,3,@efenerr asli kalau ke shell suka heran... untuk itungan kopi pom bensin pake mesin se proper itu keren sih,0,0,0
236,0,Pertama kali isi bensin sendiri karena takut mogok dijalan ga pernah tau isi bensin apa di shell seingetku suami suka isi v power yaudah ikutan isi vpower berharap bener biasa pake itu,0,1,0
237,0,@manusiayangbeg Kya pom bensin shell margonda ,0,0,0
238,0,@efenerr Beli bensin di shell di struknya ada promo beli kopi B1G1,0,0,0
239,2,@lynxluna Saya sudah beberapa kali nyobain WFPB (Work From Pom Bensin) dan Shell memang juara sih ,0,1,0
240,1,@efenerr Yg dkt rmh ad pom bensin shell kopi susu gula arennya enak,0,0,0
241,4482,kopi pom bensin yang proper - Shell beans dari Anomalo grinder Mazzer mesin La Marzocco serius banget serving kopinya https://t.co/4HWTIBdXii,213,185,561
242,2,service creamy terpantau 500k sekian blm lagi ganti oli yang harus 1 seperempat botol. Jadi kudu beli 2 botol yang dmn hrg 300an di shell bensin nitro full 150k (utk sminggu). Thankyou Lord ! brrt aku sudah pantas punya uang banyak kalo gini,0,1,0
243,5,@CNNIndonesia Jiahh janganlah oiii bensin BP lebih murah dari shell soal nya,0,1,0
244,0,@galenavenne jangan beli bensin di shell pas sore saya yg nongki di tokonya aja muak liat antreannya,0,1,0
245,0,@reforevery @FOODFESS2 Deket pom bensin shell itu kah kakk??,0,1,0
246,0,Sering bgt kaya gini dan nemu jawabannya di bensin. Kalo pake plite itu sering banget nyalanya pmax lumayan pake shell lancar jayaaa. Masalahnya susah banget cari spbu shell:(,0,0,0
247,0,Abis isi bensin mau ngecek oli di Shell select lupa bjir,0,0,0
248,0,@draftanakunpad3 Kalo ga di pom bensin shell ya di bengkel TSH sayang,0,0,0
249,0,dipikir-pikir gua harus mapan buat keluarin duit buat tol &amp; bensin mana shell mahal bener ,0,0,0
250,0,Anjay shell mau caplok BP. Ya semoga jawa tengah ada kek itu dua pom bensin. Indomobil udah bangkrut ternyata mesinnya udah ilang sisa lahan kosong doang sekarang. Ya efek bensin tidak merata di jateng jadi banyak pertamini kelontong yg buka. Persaingan jadi makin ketat.,0,0,0
251,0,@Seobiyaa_ @tanyakanrl Aku pengguna Genio kak aku pernah ngalamin ini. Dulu gara2 Shell baru buka aku kayak wajib kalo bensin pakenya ShellSuper oktan nya setara sama pertamax tapi lama2 ngadat. Awalnya ga sadar kalo itu gara2 bensin shell bengkel jg malah ganti rotak motor. Dan Nihil,0,1,0
252,9,@Seobiyaa_ @tanyakanrl Baru banget kek gini. Ini biasanya karna tangki nya kotor sama kalo ngisi bensin udh mau mepet habis. Usahain kalo scoopy jgn sampe indikator bensin nya kelip2. Buat ngebersihin bisa pake vpower nya shell dulu ka sebulan. Tapi harus sebulanan. Udah dehh hbs itu enak lg mesin nya,0,2,1
253,0,@txtdrkuliner Ngisi bensin di shell,0,0,0
254,9,Duid 200k udh gaada harga dirinya :( Beli bensin pertalite dpt 4bar dibeliin supernya shell cuma dpt 3bar. Itulah klo mau order outcall wajib bgt +transport ya bep !!,0,1,8
255,7,Duid 200k udh gaada harga dirinya :( Beli bensin pertalite dpt 4bar dibeliin supernya shell cuma dpt 3bar. Itulah klo mau order outcall wajib bgt +transport ya bep !,0,0,9
256,0,@miekaritelor @Aerio_Id gw gk tau sih udh jarang atau gak gw klw kr shell cuman isi bensin aja hehe biasanya sih 5w40 itu udh full sintetik cobain aja beli oli yg 5w40 dan rasakan perbedaanya hehe,0,0,0
257,3,Dulu pake oli samping pake nya shell trus dimix di bensin. Pas ngebul hmmmm wangit banget enak banget menghirup polusiii ,0,3,0
258,0,Ngisi bensin di shell membuat saya merasa menjadi orang kaya untuk durasi 10 menit,0,0,0
259,0,@pram_ichanx @InterClubIndo Kejebak lewat bawah fly over karet-kokas karena harus isi bensin shell depan lotte kuningan. Pedih sekali kayaknya.,0,0,0
260,0,Tadi lagi isi bensin di shell. Terus masnya bilang gini Lemes banget kak? Capek ya? Huhu iyaa mas pusing saya Gue kayaknya keliatan kayak orang kurang darah di mata org lain dah,0,1,0
261,0,benci isi bensin di shell tp adanya ini ,0,0,0
262,0,Sistem poin shell ini lumayan banget membantu beli bensin yang udah kelap-kelip di akhir bulan Habis tuker voucher dari redeem poin senilai 20k untuk beli bensin 30k Jadi bayar cuma 10k Luv shell ,0,0,0
263,0,@watashisushi13 Kecil kecil muat satu tanki pom bensin shell,0,1,0
264,0,Sekarang orang yg minta minta pake modus bensin abis udh naek level coy minta mintanya di SHELL goks.,0,0,0
265,0,@GrabID Ibunya baik tetap gantikan uang parkir walau saya bilang No Worries. Masuk ke perumahan elit. Daan pulang. Karena bensin sudah oranye maka isi shell lagi. Iseng hidupin order dan dapat lagi!!! Buset!!! Ini kalau niat gak habis-habis orderan! Kali ini 44.000 dan would be last,0,1,0
266,0,GUA MAU MENINGGAL GARA GARA TRAGEDI POM BENSIN SHELL,0,2,0
267,0,Mau war shell bissmillah masih kedapetan shell BENSIN AQ SISAA SEBATANK BGT INI BUAT KERJA BESOK :))))) brb mandi dulu,0,1,0
268,0,@LutfiHidayatR Kasusnya yg sering itu bayar bensin di Shell. Gw selalu tap n go ga pakai PIN..,0,0,0
269,0,@teslamanaf Demi iya. Tadi subuh pas beli shell ada orang bayar ke mbak yg bagian ngisiin bensin. Trus dia nunggu kembaliannya tuh posisi masih stay ditempat dia ngisi nutup tangkinya luama poll anjing. Mana depan gue jg begitu tingkahnya. Tolonglah lu pada klo beli shell bayar ke kasir.,0,0,0
